0
1.1068063
1.1026524
1.1218741
1.1411247
1.143189
1.1786536
1.1828172
1.2044687
1.2462366
1.2922379
1.3030866
1.4000735
1.3393776
1.2892194
1.3034791
1.341595
1.3436134
1.410903
1.4647303
1.4671909
1.3542767
1.3843913
1.2306626
1.3595299
1.412377
1.4353759
1.513244
1.3990898
1.5070186
1.5429053
1.5123428
1.5388525
1.5877707
1.6556745
1.70243
1.7114255
1.5531096
1.3155719
1.5278686
1.6142526
1.6395116
1.7622287
1.9057693
1.8149366
1.7705846
1.9951812
2.0698318
2.0557396
2.1209347
2.2218986
2.362512
2.3797588
2.4301572
2.5045948
2.586226
2.4457407
2.6432776
2.6202512
2.740892
2.5948155
2.5112262
2.6056721
2.3632786
2.3692107
2.140596
2.3745656
2.2666597
2.0212636
2.2191167
2.3576827
2.241239
